ESD_um_,Area,Eccentricity,EquivDiameter,FilledArea,OD,MajorAxisLength,MeanIntensity,MinorAxisLength,Orientation,Perimeter,Solidity,AspectRatio,Circularity,SettlingVelocity_mpd_
30.27759026,5,0.765092056,2.523132522,5,0.28071242,3.306559138,47.2,2.12916259,18.43494882,4.962,1,1.552985739,0.956807706,4.038503226
48.82114734,13,0.811272146,4.068428945,13,0.225469467,6.286737207,27,3.675658561,-29.19624888,14.531,0.8125,1.710370292,0.523061412,2.666157559
66.3348767,24,0.567955167,5.527906392,24,0.228407082,6.422643376,26.54166667,5.286217599,-2.635115628,16.218,0.888888889,1.214979001,0.804690132,5.374637419
23.45292057,3,0.730296743,1.954410048,3,0.234078146,2.581988897,29.66666667,1.763834207,45,3.093,1,1.463850109,0.969873184,2.896941176
38.29845892,8,0.782272678,3.191538243,8,0.291266718,4.27914326,45.75,2.665633063,19.32990413,7.774,0.888888889,1.60530094,0.84373334,5.13216
42.81897879,10,0.657535506,3.568248232,10,0.235460697,4.258325179,33.1,3.208322511,90,8.146,1,1.327274663,0.986295854,0.5358528
105.7550763,10,0.767326326,3.568248232,10,0.231271157,4.685884287,32.4,3.004855257,18.22222088,8.7,0.909090909,1.559437605,0.896168406,5.019264
27.08110001,4,0,2.256758334,4,0.250496356,2.309401077,37.25,2.309401077,0,3.556,1,1,1,2.192527059
46.90584114,12,0.414606192,3.908820095,12,0.253270458,4.82478489,41.66666667,4.390558771,45.79557014,12.736,0.75,1.098899967,0.598166103,1.868544
77.78453777,33,0.357442181,6.482044814,33,0.222440471,6.78219459,26.78787879,6.334130731,81.86989765,17.508,0.970588235,1.070738019,0.972525116,3.669044211
55.8291179,17,0.533860308,4.652426492,17,0.222440471,5.306151119,26.17647059,4.486736468,-13.98973719,12.554,0.894736842,1.182630439,0.867168208,5.427227676
71.64985586,28,0.403205195,5.970821321,28,0.250496356,6.398160193,35.21428571,5.855017781,68.30764402,16.491,1,1.092765288,0.91287767,7.956603871
82.36395021,37,0.409981579,6.863662518,37,0.245022413,7.282201919,31.86486486,6.642051241,43.79764549,18.55,0.973684211,1.096378461,0.988163271,14.56976842
78.95429571,34,0.810268899,6.579524642,34,0.247750155,9.330132162,34.73529412,5.468001237,-75.57849378,27.276,0.772727273,1.706314933,0.461784234,5.596537263
83.46955606,38,0.475391653,6.955796338,38,0.365125801,7.504508511,60.23684211,6.602273541,38.15124726,18.732,1,1.136655194,0.998052118,9.193824
44.90892382,11,0.863049606,3.742410319,11,0.219300732,5.80775581,33.18181818,2.933608802,45,11.049,0.916666667,1.979730837,0.68643826,5.144472
35.82492793,7,0.692995696,2.985410661,7,0.239580502,3.82702156,40.57142857,2.75905951,10.90070474,7.22,1,1.387074671,0.819322487,9.147251613
135.4055001,100,0.730555145,11.28379167,100,0.395421462,14.23011307,68.16,9.717085407,-55.60843127,42.352,0.847457627,1.464442523,0.607168727,25.2714816
38.29845892,8,0.580947502,3.191538243,8,0.236843247,3.651483717,30.5,2.972092417,45,6.831,1,1.228590234,1,5.4960768
27.08110001,4,0,2.256758334,4,0.308727952,2.309401077,58.25,2.309401077,0,3.556,1,1,1,4.624128
48.82114734,13,0.643993071,4.068428945,13,0.250496356,5.115455202,39.92307692,3.913483459,-66.4394518,11.512,0.928571429,1.307136022,0.760790335,0.264384
166.3890641,151,0.217834128,13.86575534,151,0.469120204,14.23811731,79.87417219,13.8962004,-50.16887185,45.933,0.904191617,1.024605065,0.78790418,22.70592
69.0435287,26,0.635766993,5.753627392,26,0.239580502,7.069534837,35.34615385,5.456839859,67.28639086,19.493,0.8125,1.295536431,0.637731466,1.754973659
30.27759026,5,0.765092056,2.523132522,5,0.231271157,3.306559138,29.4,2.12916259,-18.43494882,4.962,1,1.552985739,0.956807706,3.1062528
27.08110001,4,0.731925055,2.256758334,4,0.212602917,3.055050463,22,2.081665999,90,4.59,1,1.467598771,0.840875939,1.662021818
82.36395021,37,0.299739011,6.863662518,37,0.258936453,7.148638983,37.7027027,6.819953423,16.15729285,18.823,0.973684211,1.048194693,0.963751975,7.907328
33.16743835,6,0.745355992,2.763953196,6,0.220870602,3.464101615,24.5,2.309401077,0,5.516,1,1.5,1,2.13696
48.82114734,13,0.838350015,4.068428945,13,0.222440471,5.882796514,25.46153846,3.206902542,-50.61122903,11.421,0.928571429,1.834416992,0.770328229,2.6500608
192.4473743,202,0.778335017,16.03728119,202,0.564616878,20.78814334,85.98514851,13.05181888,70.11048221,59.943,0.89380531,1.592739183,0.637844224,34.73678769
78.95429571,34,0.432778371,6.579524642,34,0.25608116,7.086857371,39.91176471,6.388804403,4.571776811,19.096,0.944444444,1.109261909,0.863999,5.932091077
74.16464679,30,0.533960164,6.180387232,30,0.226938275,6.844507615,26.86666667,5.787097138,-72.07602164,16.681,0.967741935,1.182718633,0.959423177,1.722683077
30.27759026,5,0.765092056,2.523132522,5,0.242302891,3.306559138,33.8,2.12916259,-18.43494882,4.962,1,1.552985739,0.956807706,1.567163077
69.0435287,26,0.534866782,5.753627392,26,0.242302891,6.308317668,32.80769231,5.330127241,0,14.696,1,1.183521027,1,4.82112
30.27759026,5,0.765092056,2.523132522,5,0.25608116,3.306559138,35.4,2.12916259,71.56505118,4.962,1,1.552985739,0.956807706,2.733961846
72.91809336,29,0.699897745,6.07650778,29,0.234078146,7.866643735,33.03448276,5.618695681,-60.90740227,20.237,0.828571429,1.40008361,0.666762451,0.801526154
122.6148953,82,0.450852511,10.21790794,82,0.332803483,10.9155419,56.81707317,9.743195902,80.74870283,30.054,0.953488372,1.120324584,0.935110348,11.3408
33.16743835,6,0.894482619,2.763953196,6,0.212602917,4.513541148,22.5,2.018016538,-12.9331784,6.922,0.857142857,2.236622478,0.744483395,2.398464
96.69886874,13,0.787291449,4.068428945,13,0.352212845,5.330127241,52.69230769,3.286455378,90,10.106,1,1.621846831,0.930849104,9.149384348
134.7267715,99,0.845203292,11.22723096,99,0.220870602,19.9195768,26.02020202,10.64591704,-67.43956692,68.602,0.510309278,1.871100134,0.241701206,6.279936
46.90584114,12,0.472903608,3.908820095,12,0.226938275,4.324626255,25.41666667,3.810489467,-19.80534412,9.552,1,1.134926705,0.935883941,7.78368
69.0435287,26,0.793362968,5.753627392,26,0.264809505,7.823893123,35.38461538,4.76278619,46.97259311,17.508,0.928571429,1.64271349,0.76623191,8.577385412
57.44768838,18,0.70823969,4.787307365,18,0.250496356,5.809303732,37.77777778,4.101206089,-77.76418973,12.364,1,1.416486664,0.940818022,6.300200506
35.82492793,7,0.838373448,2.985410661,7,0.28071242,4.602992526,43,2.509074133,-26.06250817,8.237,0.875,1.834538272,0.67940823,5.978144681
80.10697414,35,0.541384665,6.675581178,35,0.231271157,7.357414352,27.6,6.185930242,-81.52839581,17.971,0.972222222,1.18937881,0.986721909,7.503604364
77.78453777,33,0.357442181,6.482044814,33,0.267840069,6.78219459,41.21212121,6.334130731,-81.86989765,17.508,0.970588235,1.070738019,0.972525116,6.594861176
156.1572405,133,0.642598277,13.01310338,133,0.529490408,15.07671882,87.91729323,11.55183129,77.77825109,42.807,0.910958904,1.305136687,0.791620581,32.078592
69.0435287,26,0.383229651,5.753627392,26,0.42198167,6.307233329,69.5,5.825695566,28.28371993,17.624,0.896551724,1.082657557,0.757695226,18.71822769
130.5803354,93,0.488485449,10.88169461,93,0.453053578,11.87921361,74.89247312,10.36546966,58.521839,36.166,0.894230769,1.146037179,0.756379795,25.9056
95.7461473,50,0.407457122,7.978845608,50,0.284139278,8.452813054,44.32,7.719314616,-6.898162677,22.677,0.925925926,1.095021187,0.94257244,12.7208671
157.9085914,136,0.644014224,13.15904928,136,0.453053578,15.12685058,77.63235294,11.57224514,29.00627642,39.49,0.964539007,1.307166448,0.940341617,29.22772645
27.08110001,4,0,2.256758334,4,0.214316055,2.309401077,22.75,2.309401077,0,3.556,1,1,1,9.103772903
23.45292057,3,0.730296743,1.954410048,3,0.216029193,2.581988897,23.33333333,1.763834207,-45,3.093,1,1.463850109,0.969873184,5.346925714
38.29845892,4,0.968245837,2.256758334,4,0.207090218,4.618802154,25,1.154700538,0,5.88,1,4,0.617594511,5.282742857
38.29845892,8,0.707879437,3.191538243,8,0.223954969,4.056653665,24.75,2.865349491,-7.018121734,7.683,1,1.415762258,0.857979135,4.23468
280.7828211,430,0.535030781,23.39856842,430,0.250496356,25.70846325,35.97209302,21.71934695,-22.97484976,83.654,0.912951168,1.183666493,0.717270507,14.41152
94.78385004,49,0.374009466,7.89865417,49,0.234078146,8.280259658,30.30612245,7.679318872,32.0201444,22.007,0.98,1.078254439,0.97359553,3.571304727
52.44232467,15,0.475270821,4.370193722,15,0.384109922,4.760952286,72.66666667,4.188874153,45,10.751,1,1.136570857,0.976640026,6.201006545
40.62165002,9,0,3.385137501,9,0.250496356,3.464101615,33.66666667,3.464101615,0,7.476,1,1,1,4.761874286
93.81168229,48,0.574126587,7.81764019,48,0.239580502,8.896790297,31.20833333,7.284394291,84.22689572,26.134,0.857142857,1.221349359,0.70378452,5.767435636
133.3589516,97,0.668771264,11.11324596,97,0.212602917,13.51449971,23.06185567,10.04760107,88.17626924,40.648,0.829059829,1.345047402,0.635681815,8.76384
42.81897879,10,0.657535506,3.568248232,10,0.222440471,4.258325179,25.3,3.208322511,0,8.146,1,1.327274663,0.986295854,3.476176941
70.35876171,27,0.776929031,5.863230143,27,0.231271157,8.54128858,30,5.377494363,-30.7722583,23.893,0.72972973,1.588339848,0.464230818,0.167862857
33.16743835,6,0.877058019,2.763953196,6,0.226938275,4.163331999,26.66666667,2,71.56505118,6.368,1,2.081665999,0.833752763,0.718998261
128.4569364,6,0.632455532,2.763953196,6,0.231271157,3.333333333,24.33333333,2.581988897,45,5.905,1,1.290994449,0.921278728,3.864436364
69.0435287,26,0.467741199,5.753627392,26,0.235460697,6.223325722,30.69230769,5.50058272,-45,14.994,1,1.131393897,0.993389824,0.681325714
46.90584114,12,0.79816719,3.908820095,12,0.216029193,5.499574153,23.16666667,3.313141464,52.17838798,10.776,0.923076923,1.659927357,0.77850762,2.588297143
33.16743835,6,0.745355992,2.763953196,6,0.242302891,3.464101615,34.83333333,2.309401077,90,5.516,1,1.5,1,6.126545455
33.16743835,6,0.745355992,2.763953196,6,0.240941697,3.464101615,32.16666667,2.309401077,0,5.516,1,1.5,1,6.270958703
27.08110001,4,0,2.256758334,4,0.277372834,2.309401077,44.25,2.309401077,0,3.556,1,1,1,6.332873143
85.63795758,40,0.493453701,7.136496465,40,0.235460697,7.738483187,31.475,6.730716502,-61.16929566,19.658,0.952380952,1.149726509,0.966975966,2.023161081
117.2646029,75,0.831735294,9.772050238,75,0.258936453,13.54960442,36.64,7.5223665,77.99647594,35.223,0.862068966,1.801242258,0.640338987,6.668590345
62.05059535,21,0.553598895,5.170882946,21,0.384109922,5.976919318,75.28571429,4.97747945,-83.48846016,16.193,0.84,1.200792365,0.705925882,0.679752
77.78453777,33,0.502057602,6.482044814,33,0.247750155,7.090683043,32.33333333,6.132265076,-27.12305637,17.698,0.970588235,1.156291021,0.954872427,1.540452414
233.7461344,298,0.405272654,19.47884453,298,0.449872588,20.96623722,77.56040268,19.16724732,-32.98350002,70.297,0.879056047,1.093857499,0.694348396,7.59942
44.90892382,11,0.848964552,3.742410319,11,0.228407082,5.323476721,27.81818182,2.813190204,24.33724976,9.643,1,1.892327335,0.845724203,1.643632941
33.16743835,6,0.456435465,2.763953196,6,0.236843247,3.265986324,29.66666667,2.905932629,-26.56505118,6.277,0.857142857,1.123902974,0.849941599,2.809234286
40.62165002,9,0.665811885,3.385137501,9,0.225469467,4.053691235,28.44444444,3.02453869,-69.69935268,7.683,1,1.340267608,0.965226527,1.340928
38.29845892,8,0.707879437,3.191538243,8,0.212602917,4.056653665,22.625,2.865349491,82.98187827,7.683,0.888888889,1.415762258,0.857979135,0.799133538
54.16220002,16,0.684169251,4.513516668,16,0.25608116,5.426144572,45.375,3.957413518,69.61480431,11.33,1,1.371134087,0.960057374,8.021841231
127.7412933,89,0.614019035,10.64510777,89,0.367763114,12.16192307,63.70786517,9.599299055,13.38647652,31.749,0.967391304,1.266959494,0.918720015,12.01323789
48.82114734,13,0.505789615,4.068428945,13,0.250496356,4.470371451,39.07692308,3.856396618,45,9.461,1,1.159209463,1,2.029578492
60.55518053,20,0.268543078,5.046265044,20,0.386917891,5.266244709,69.6,5.072803301,-45,12.827,1,1.038133039,0.985613344,5.350701176
27.08110001,4,0,2.256758334,4,0.216029193,2.309401077,23,2.309401077,0,3.556,1,1,1,1.268086154
42.81897879,10,0.849207776,3.568248232,10,0.247750155,5.266244709,38.7,2.780887149,-10.30484647,9.643,1,1.893728306,0.768840184,6.77376
142.6585465,111,0.64114042,11.88821221,111,0.212602917,19.6266708,22.03603604,15.0619701,-88.96084328,82.016,0.509174312,1.303061331,0.192347299,13.25484
50.66409895,14,0.759173525,4.222008246,14,0.253270458,6.288529601,47.5,4.093130243,18.49651296,16.218,0.7,1.53636196,0.469402577,9.058357895
62.05059535,21,0.438759693,5.170882946,21,0.302676093,5.64849852,52.28571429,5.075765825,19.38275995,14.051,0.913043478,1.112836706,0.892784027,11.98293943
62.05059535,21,0.533168364,5.170882946,21,0.25608116,5.735232685,35.19047619,4.852059377,-51.04737854,13.29,1,1.182020301,0.977394383,6.1565346
50.66409895,14,0.847347185,4.222008246,14,0.250496356,6.080662869,33.42857143,3.229071015,-29.03465895,11.421,0.933333333,1.883099765,0.829584247,5.25312
59.02188911,18,0.86522219,4.787307365,18,0.216029193,7.886224845,28.44444444,3.954063503,-31.36415023,16.772,0.75,1.994460848,0.570404747,8.208
555.6577154,1683,0.830189894,46.29105911,1683,0.48220985,67.50834575,80.72727273,37.6346004,-40.92321267,233.901,0.765,1.793784045,0.376392709,53.44704
52.44232467,15,0.461880215,4.370193722,15,0.242302891,4.760952286,32.8,4.222690033,75.96375653,10.867,0.9375,1.127469042,0.9605326,0.876342857
50.66409895,14,0.884202622,4.222008246,14,0.245022413,6.678879501,29.42857143,3.1197283,-29.7366281,12.736,0.875,2.140852939,0.697860453,0.555428571
217.493438,258,0.78151101,18.12445317,258,0.39830791,23.30269725,69.70542636,14.53835359,67.23195274,58.04,0.95202952,1.60284293,0.866139837,24.201504
50.66409895,14,0.756835351,4.222008246,14,0.234078146,5.708209484,34.28571429,3.73091756,80.8221492,12.182,0.875,1.529974702,0.749232663,9.026258824
64.93819656,23,0.924928066,5.41151638,23,0.357304439,9.770271125,60.34782609,3.714092103,56.37359435,19.286,0.766666667,2.630594733,0.574608943,6.37632
62.05059535,21,0.766881357,5.170882946,21,0.373126314,6.662678148,75.85714286,4.276032841,-73.68501319,14.787,0.954545455,1.558144756,0.820987905,16.27776
27.08110001,4,0,2.256758334,4,0.231271157,2.309401077,27.25,2.309401077,0,3.556,1,1,1,8.702306743
44.90892382,11,0.684690195,3.742410319,11,0.228407082,4.496907734,27,3.277500291,74.92930722,8.791,1,1.372054107,0.970807044,8.626176
44.90892382,11,0.848964552,3.742410319,11,0.236843247,5.323476721,29.63636364,2.813190204,65.66275024,9.643,1,1.892327335,0.845724203,7.019802514
62.05059535,21,0.577885652,5.170882946,21,0.231271157,6.04765382,28.23809524,4.935597597,14.57689442,15.25,0.875,1.225313389,0.780172216,8.506450286
33.16743835,6,0.745355992,2.763953196,6,0.249123256,3.464101615,35,2.309401077,0,5.516,1,1.5,1,8.010432
180.1453011,177,0.621956823,15.01210843,177,0.310778771,17.70631643,63.96045198,13.8649583,82.61571676,55.932,0.83490566,1.277055152,0.637376963,17.61051927
55.8291179,17,0.471362557,4.652426492,17,0.228407082,5.090643202,27.47058824,4.489639489,78.69006753,12.157,0.944444444,1.133864582,0.912758368,6.387243429
44.90892382,11,0.478395283,3.742410319,11,0.284139278,4.163331999,58,3.656007547,-18.43494882,8.907,0.916666667,1.138764607,0.95220379,11.9937024
38.29845892,8,0.547722558,3.191538243,8,0.226938275,3.651483717,26.875,3.055050463,0,7.22,1,1.195228609,0.936368556,6.039265745
96.69886874,51,0.26086793,8.058239062,51,0.242302891,8.255716973,34.68627451,7.969858636,-23.19859051,22.098,1,1.035867429,1,10.761984
38.29845892,8,0.580947502,3.191538243,8,0.234078146,3.651483717,29,2.972092417,45,6.831,1,1.228590234,1,5.71076129
54.16220002,16,0.665719023,4.513516668,16,0.205183582,5.416025603,17.875,4.041451884,90,11.992,1,1.340118789,0.877901451,5.035885714
27.08110001,4,0.870424023,2.256758334,4,0.247750155,3.435908801,34,1.691507428,-31.71747441,4.408,1,2.0312703,0.881907054,7.208809412
38.29845892,8,0.580947502,3.191538243,8,0.226938275,3.651483717,27.125,2.972092417,-45,6.831,1,1.228590234,1,5.774976
96.69886874,51,0.612982258,8.058239062,51,0.294972211,9.148591448,46.68627451,7.22827166,-79.83609613,22.47,0.962264151,1.265667905,0.977027681,11.40244364
33.16743835,6,0.745355992,2.763953196,6,0.293119465,3.464101615,52.33333333,2.309401077,0,5.516,1,1.5,1,4.819447742
44.90892382,11,0.786338456,3.742410319,11,0.231271157,4.989886653,29.36363636,3.08273175,87.53644503,9.461,1,1.61865743,0.87032759,1.366690909
30.27759026,5,0.765092056,2.523132522,5,0.212602917,3.306559138,23.2,2.12916259,18.43494882,4.962,1,1.552985739,0.956807706,5.821632
82.36395021,37,0.60913069,6.863662518,37,0.219300732,7.911613455,19.75675676,6.274462174,10.46700347,19.931,0.948717949,1.260922966,0.873411268,2.141217391
251.5045538,345,0.661563709,20.95871282,345,0.571787323,24.62094307,91.93623188,18.46297351,-33.15040676,67.609,0.942622951,1.333530759,0.866101508,15.80525115
134.7267715,99,0.64516255,11.22723096,99,0.239580502,13.18740831,32.70707071,10.07577789,-87.84653243,36.306,0.908256881,1.308822848,0.799473456,9.202108235
42.81897879,10,0.630126038,3.568248232,10,0.243662652,4.258325179,30.7,3.306559138,26.56505118,8.791,1,1.287841832,0.882551858,8.725747925
38.29845892,8,0.580947502,3.191538243,8,0.208996853,3.651483717,20.625,2.972092417,-45,6.831,1,1.228590234,1,8.6592
66.3348767,22,0.506594892,5.292567428,22,0.212602917,6.974991563,22.22727273,6.013727603,-72.1870739,21.172,0.733333333,1.159844945,0.467664358,5.843253073
33.16743835,6,0.745355992,2.763953196,6,0.242302891,3.464101615,33,2.309401077,0,5.516,1,1.5,1,6.60096
27.08110001,4,0,2.256758334,4,0.251883407,2.309401077,35.5,2.309401077,0,3.556,1,1,1,4.135968
33.16743835,5,0.88946364,2.523132522,5,0.219300732,4.253087215,30.2,1.943686139,84.84757677,6.55,1,2.188155346,0.668943694,2.006208
77.78453777,33,0.56183524,6.482044814,33,0.250496356,7.308544259,34.72727273,6.045987058,76.47186329,18.641,0.942857143,1.208825654,0.873986378,3.21408
82.36395021,37,0.278921945,6.863662518,37,0.401194357,7.202584433,69.32432432,6.916741055,54.11253756,20.99,0.925,1.041326309,0.798435093,8.624729302
46.90584114,12,0.571051554,3.908820095,12,0.254675809,4.514224593,36.08333333,3.705791067,-34.72197739,9.734,1,1.218154103,0.909612989,8.08704
30.27759026,3,0.942809042,1.954410048,3,0.208996853,3.464101615,21.33333333,1.154700538,0,3.92,1,3,0.756006963,2.197701818
121.86495,81,0.766960336,10.1554125,81,0.264809505,12.913404,41.38271605,8.286460447,64.63468108,31.534,0.952941176,1.558373938,0.846539248,47.97109895
50.66409895,14,0.651304895,4.222008246,14,0.222440471,5.082604427,27.07142857,3.856762273,59.23710181,10.958,1,1.31784229,0.884962296,7.952256
38.29845892,8,0.580947502,3.191538243,8,0.220870602,3.651483717,24.25,2.972092417,45,6.831,1,1.228590234,1,12.793464
38.29845892,8,0.920807131,3.191538243,8,0.220870602,5.445697778,24,2.123921461,8.677012318,8.882,1,2.563982651,0.695394645,4.470203077
207.572701,235,0.542417453,17.29772508,235,0.234078146,19.12171377,31.2893617,16.06432583,-59.95734334,57.379,0.93625498,1.190321584,0.806253071,56.94624
88.79132424,43,0.063367123,7.39927702,43,0.264809505,7.485386279,39.04651163,7.470342781,78.69006753,20.394,1,1.002013763,0.975501726,1.04976
46.90584114,12,0.571051554,3.908820095,12,0.239580502,4.514224593,32.66666667,3.705791067,34.72197739,9.734,1,1.218154103,0.909612989,1.08864
137.4215737,103,0.568807638,11.45179781,103,0.25608116,12.7971259,39.10679612,10.52525968,-7.143507613,34.437,0.971698113,1.215848947,0.916570902,11.03179034
78.95429571,34,0.368757718,6.579524642,34,0.28071242,6.916539861,43.91176471,6.429100507,-71.56505118,18.153,0.971428571,1.07581766,0.942215203,0.791670857
110.8341785,67,0.467580094,9.236181543,67,0.264809505,9.979132948,39.55223881,8.821061644,69.04613405,27.01,0.985294118,1.131284799,0.926113366,8.159967458
69.0435287,26,0.713833112,5.753627392,26,0.243662652,7.217887591,35,5.054801075,-88.46675725,16.565,0.928571429,1.42792713,0.841317907,5.906304
50.66409895,14,0.660613166,4.222008246,14,0.330500247,5.076768749,56.57142857,3.811264725,7.572853072,11.049,1,1.332043066,0.873648695,1.986642581
93.81168229,48,0.373067481,7.81764019,48,0.263326587,8.290858802,42.70833333,7.692293712,-83.19875075,22.379,0.941176471,1.077813603,0.926124962,8.009831489
38.29845892,8,0.580947502,3.191538243,8,0.223954969,3.651483717,25.25,2.972092417,-45,6.831,1,1.228590234,1,3.657984
30.27759026,3,0.942809042,1.954410048,3,0.208996853,3.464101615,25.33333333,1.154700538,0,3.92,1,3,0.756006963,2.428704
130.5803354,93,0.62005745,10.88169461,93,0.287656491,12.41051254,47.43010753,9.736747148,-8.097597415,32.27,0.989361702,1.27460561,0.931969915,8.508298378
93.81168229,48,0.339828868,7.81764019,48,0.250496356,8.157660913,37.91666667,7.672176396,76.10385034,22.007,0.941176471,1.063278592,0.953726233,5.829778286
66.3348767,24,0.574717567,5.527906392,24,0.304676613,6.189798788,61.875,5.065433169,-19.604884,14.142,1,1.221968306,1,3.77088
35.82492793,7,0.353093932,2.985410661,7,0.261843668,3.236694375,35.71428571,3.028212018,0,6.368,1,1.068846684,0.972711557,0.43344
71.64985586,28,0.611100633,5.970821321,28,0.243662652,6.7753053,35.21428571,5.363012657,-45,15.548,1,1.26333942,1,3.115337143
87.7527935,42,0.475175826,7.312732791,42,0.339911639,7.859516501,62.45238095,6.915516774,-48.83056159,19.931,1,1.136504582,0.991439818,4.471618065
106.6183974,62,0.405186445,8.884866447,62,0.242302891,9.418541639,33.46774194,8.610751707,-8.47431376,25.861,0.925373134,1.093811778,0.926249332,10.61716645
35.82492793,7,0.353093932,2.985410661,7,0.228407082,3.236694375,27.57142857,3.028212018,0,6.368,1,1.068846684,0.972711557,1.20528
116.4802154,73,0.907688839,9.64087583,73,0.42198167,16.59562766,75.36986301,6.964253307,79.91310482,38.589,0.768421053,2.382973009,0.526773136,10.89111273
35.82492793,7,0.353093932,2.985410661,7,0.245022413,3.236694375,33.14285714,3.028212018,0,6.368,1,1.068846684,0.972711557,3.4089984
42.81897879,10,0.676387463,3.568248232,10,0.219300732,4.618802154,24.2,3.401960219,-39.80557109,9.643,0.909090909,1.357688467,0.768840184,3.133398109
40.62165002,7,0.425570006,2.985410661,7,0.201132997,4.40661833,20.42857143,3.987661318,-34.09929526,11.438,0.636363636,1.105063339,0.413825381,4.8587904
116.4802154,74,0.67640079,9.70668462,74,0.291266718,11.76518263,50.22972973,8.665454136,64.94983165,31.832,0.891566265,1.357711027,0.760258158,8.135668673
46.90584114,12,0.472903608,3.908820095,12,0.222440471,4.324626255,24.66666667,3.810489467,-70.19465588,9.552,1,1.134926705,0.935883941,0.845390769
50.66409895,14,0.196396101,4.222008246,14,0.253270458,4.364357805,37.78571429,4.279360369,90,10.106,1,1.019862182,1,0.356118261
195.7534606,209,0.541863928,16.31278838,209,0.298774836,17.88722036,53.19617225,15.03360465,-63.77537429,50.754,0.9543379,1.189815801,0.904169069,4.694650435
154.3860236,130,0.691990223,12.86550197,130,0.32819701,15.31613985,61.00769231,11.0568266,76.52537698,42.906,0.915492958,1.385220227,0.770440945,0.75976704
129.1686146,90,0.699607164,10.7047447,90,0.225469467,13.49372836,27.55555556,9.641642514,32.52461969,41.5,0.825688073,1.399525894,0.567509339,26.57978182
42.81897879,10,0.5874078,3.568248232,10,0.226938275,4.085747586,26.3,3.306559138,90,8.328,1,1.235649331,0.955243026,1.46304
40.62165002,9,0.665811885,3.385137501,9,0.222440471,4.053691235,26.55555556,3.02453869,20.30064732,7.683,1,1.340267608,0.965226527,2.25504
64.93819656,23,0.709198063,5.41151638,23,0.347215448,6.852505009,55.60869565,4.831079732,76.5205848,16.284,0.92,1.418421013,0.765930114,5.278585263
286.2793793,447,0.490061949,23.85661494,447,0.25608116,25.72228285,38.1163311,22.42179522,15.64607247,83.083,0.919753086,1.147199972,0.755535864,24.26909538
255.8411588,357,0.55216048,21.32009656,357,0.32819701,23.4912476,61.91316527,19.58554229,85.0214819,68.651,0.952,1.199417777,0.870399846,30.661632
138.0870574,104,0.759665782,11.50725478,104,0.304676613,14.4532559,50.19230769,9.399150231,-5.994443711,35.661,0.962962963,1.537719426,0.868003975,2.458809068
116.4802154,74,0.601874096,9.70668462,74,0.228407082,11.20757571,28.06756757,8.950269,61.85727863,31.212,0.936708861,1.25220546,0.787947461,0.463215484
46.90584114,11,0.753374452,3.742410319,11,0.212602917,5.103685692,21.72727273,3.356141702,31.71747441,10.867,0.846153846,1.520700299,0.704390573,2.070024828
88.79132424,43,0.399166578,7.39927702,43,0.225469467,8.324443934,25.97674419,7.632503027,-15.57429049,24.637,0.895833333,1.090657142,0.700257616,6.677971654
59.02188911,19,0.508644362,4.918490759,19,0.239580502,5.396555107,36.15789474,4.646308317,45,12.182,1,1.161471589,1,2.5560576
89.81784764,44,0.505697096,7.484820637,44,0.212602917,8.459719752,23.34090909,7.298294159,23.46981348,25.58,0.862745098,1.159136583,0.670263397,0.369718468
140.0645384,107,0.51510693,11.67204486,107,0.28071242,12.77277924,46.35514019,10.94788022,-28.50690964,36.141,0.963963964,1.166689714,0.871351443,6.809790638
83.46955606,38,0.594174938,6.955796338,38,0.222440471,7.960312021,25.34210526,6.402764251,-23.36298992,20.113,0.926829268,1.243261771,0.883031076,12.90018462
35.82492793,7,0.856222401,2.985410661,7,0.212602917,4.312826484,22.42857143,2.228038055,-8.349622117,6.922,1,1.935705934,0.868563961,2.589746087
250.7744955,343,0.723079818,20.89787463,343,0.298774836,25.52311382,56.31778426,17.63046064,76.13971631,67.03,0.960784314,1.447671411,0.875349155,59.291136
52.44232467,15,0.751178845,4.370193722,15,0.212602917,5.792778766,21.2,3.82380595,-80.57838731,13.1,0.882352941,1.514924879,0.714568545,3.967753846
101.3281979,30,0.524813289,6.180387232,30,0.232674652,7.223692759,39.43333333,6.148932755,-53.63473388,19.865,0.882352941,1.174788056,0.71224025,0.758287059
42.81897879,9,0.913743208,3.385137501,9,0.228407082,5.78661246,28.88888889,2.35105549,-66.35469498,9.552,0.9,2.461282809,0.701912956,0.715790769
147.0880224,118,0.574832063,12.2573352,118,0.472380261,13.69213679,80.98305085,11.20388406,78.26652373,37.737,0.944,1.222088404,0.887360311,14.77519754
46.90584114,12,0.803276539,3.908820095,12,0.284139278,5.303917229,45.91666667,3.159046239,17.13685277,10.288,1,1.678961569,0.836113875,4.403350588
166.9391121,152,0.567246014,13.91159268,152,0.247750155,15.60887321,36.90789474,12.85466249,62.16067914,45.784,0.926829268,1.214257724,0.797960257,16.91969362
85.63795758,40,0.769722505,7.136496465,40,0.261843668,9.405196963,47.825,6.004076678,-45.52478813,21.916,0.909090909,1.566468496,0.800554984,7.249867932
40.62165002,9,0.667389883,3.385137501,9,0.239580502,4.179850918,40.44444444,3.112770491,-11.98124449,8.146,0.9,1.342807294,0.887666269,16.010496
